scaffold,start,end,mid,sites,sitesUsed,D,fd,fdM
chr12,21700001,21720000,21709853,19101,111,0.2373,0.2368,0.1716
chr12,21720001,21740000,21729925,19111,130,0.093,0.1129,0.0746
chr12,21740001,21760000,21750081,19232,121,-0.014,nan,-0.0092
chr12,21760001,21780000,21770266,18275,88,0.0649,0.0805,0.0546
chr12,21780001,21800000,21789977,19774,130,0.0238,0.0518,0.0279
chr12,21800001,21820000,21809836,19029,226,-0.1191,nan,-0.0917
chr12,21820001,21840000,21830851,15927,121,-0.1125,nan,-0.1046
chr12,21840001,21860000,21849642,17752,120,0.1065,0.1713,0.1127
chr12,21860001,21880000,21869927,19251,83,0.0661,0.0869,0.0502
chr12,21880001,21900000,21891029,16743,80,0.2108,0.2647,0.1615
chr12,21900001,21920000,21909933,19146,55,-0.1894,nan,-0.0552
chr12,21920001,21940000,21930117,18300,50,-0.7928,nan,-0.0891
chr12,21940001,21960000,21950596,17071,94,-0.0108,nan,-0.0053
chr12,21960001,21980000,21968763,15181,65,-0.1197,nan,-0.0761
chr12,21980001,22000000,21990386,17452,131,-0.0361,nan,-0.0248
chr12,22000001,22020000,22010100,18428,103,0.106,0.2044,0.1043
chr12,22020001,22040000,22030058,19771,152,0.028,0.0503,0.0253
chr12,22040001,22060000,22048754,16704,117,0.0837,0.1063,0.0734
chr12,22060001,22080000,22070457,17469,130,0.2421,0.3356,0.2474
chr12,22080001,22100000,22089896,19525,108,0.1804,0.2915,0.2007
chr12,22100001,22120000,22110231,16849,105,0.0013,0.0019,0.0013
chr12,22120001,22140000,22128955,16180,80,0.0253,0.0391,0.0213
chr12,22140001,22160000,22152115,15211,91,-0.0895,nan,-0.0803
chr12,22160001,22180000,22169573,17250,123,0.0337,0.0731,0.0302
chr12,22180001,22200000,22189844,19248,142,0.0211,0.0231,0.0153
chr12,22200001,22220000,22209345,17353,122,-0.185,nan,-0.1225
chr12,22220001,22240000,22230456,16675,120,-0.0218,nan,-0.0182
chr12,22240001,22260000,22250012,19817,126,0.06,0.0841,0.0471
chr12,22260001,22280000,22269892,19173,118,-0.1027,nan,-0.088
chr12,22280001,22300000,22289990,19750,86,0.0798,0.1219,0.0689
chr12,22300001,22320000,22309972,19062,109,0.047,0.0635,0.0312
chr12,22320001,22340000,22330719,17348,117,0.3194,0.4552,0.3384
chr12,22340001,22360000,22349123,15896,119,0.1165,0.1397,0.0944
chr12,22360001,22380000,22366042,11924,48,0.4682,0.4351,0.3023
chr12,22380001,22400000,nan,0,nan,nan,nan,nan
chr12,22400001,22420000,22409266,14236,79,-0.117,nan,-0.0912
chr12,22420001,22440000,22430062,19017,144,0.0248,0.0423,0.0204
chr12,22440001,22460000,22449903,19467,131,0.0145,0.0227,0.0143
chr12,22460001,22480000,22469991,19612,154,-0.2219,nan,-0.2271
chr12,22480001,22500000,22490630,15478,140,-0.1186,nan,-0.0849
chr12,22500001,22520000,22508516,12458,83,0.1546,0.1249,0.1019
chr12,22520001,22540000,22536810,6263,48,-0.0602,nan,-0.018
chr12,22540001,22560000,22549941,19529,92,0.1188,0.1002,0.0715
chr12,22560001,22580000,22570089,16714,131,-0.147,nan,-0.1318
chr12,22580001,22600000,22583284,6016,50,-0.2093,nan,-0.1035
chr12,22600001,22620000,22610046,19284,142,-0.1278,nan,-0.0838
chr12,22620001,22640000,22630117,18847,160,-0.2934,nan,-0.1536
chr12,22640001,22660000,22649999,19347,130,0.1931,0.2482,0.1254
chr12,22660001,22680000,22670043,19145,147,0.0066,0.0157,0.0053
chr12,22680001,22700000,22687647,13552,116,0.0386,0.0967,0.043
chr12,22700001,22720000,22716501,6766,52,-0.0615,nan,-0.0413
chr12,22720001,22740000,22730004,19375,139,0.163,0.2338,0.1275
chr12,22740001,22760000,22750395,18538,109,-0.1989,nan,-0.1725
chr12,22760001,22780000,22769957,19251,155,0.1739,0.1489,0.1077
chr12,22780001,22800000,22790341,18174,169,0.058,0.0918,0.0533
chr12,22800001,22820000,22810141,17244,123,0.0566,0.0532,0.0363
chr12,22820001,22840000,22828981,17245,110,0.1069,0.1627,0.0953
chr12,22840001,22860000,22850144,18913,145,0.0508,0.0713,0.0408
chr12,22860001,22880000,22869547,18186,128,0.2416,0.3869,0.2064
chr12,22880001,22900000,22890093,17825,139,0.0245,0.0449,0.0241
chr12,22900001,22920000,22910026,19532,113,0.16,0.2924,0.1325
chr12,22920001,22940000,22930048,18445,93,0.2788,0.4098,0.3105
chr12,22940001,22960000,22950087,18621,77,0.1339,0.1572,0.0781
chr12,22960001,22980000,22969961,19685,114,0.0721,0.1609,0.0612
chr12,22980001,23000000,22989923,19441,135,-0.0081,nan,-0.0073
chr12,23000001,23020000,23013783,11437,72,0.0472,0.0984,0.0519
chr12,23020001,23040000,23030130,19043,167,0.1302,0.1353,0.0993
chr12,23040001,23060000,23049771,19318,135,0.1365,0.1891,0.0853
chr12,23060001,23080000,23070522,17377,87,0.3188,0.3169,0.2452
chr12,23080001,23100000,23088941,13228,82,0.0391,0.044,0.0303
chr12,23100001,23120000,23110455,17847,122,0.3312,0.4217,0.2518
chr12,23120001,23140000,23129545,17718,114,0.1938,0.4384,0.1407
chr12,23140001,23160000,23150968,17577,112,-0.1488,nan,-0.1409
chr12,23160001,23180000,23170634,13520,85,-0.06,nan,-0.0549
chr12,23180001,23200000,23190135,18999,82,-0.3486,nan,-0.2224
chr12,23200001,23220000,23210297,18773,124,-0.1901,nan,-0.1697
chr12,23220001,23240000,23230160,18965,91,-0.0587,nan,-0.0287
chr12,23240001,23260000,23250750,14996,74,-0.5961,nan,-0.3546
chr12,23260001,23280000,23269961,19251,136,0.1335,0.195,0.1352
chr12,23280001,23300000,23290183,18725,137,0.0839,0.148,0.0845
chr12,23300001,23320000,23309983,19619,107,0.0391,0.0701,0.0266
chr12,23320001,23340000,23329088,16780,104,0.1661,0.2807,0.1588
chr12,23340001,23360000,23349986,19488,125,0.3176,0.3483,0.2384
chr12,23360001,23380000,23370032,19492,184,0.0925,0.2011,0.0756
chr12,23380001,23400000,23389869,19557,141,0.0413,0.0742,0.0453
chr12,23400001,23420000,23410209,18506,142,0.2603,0.2831,0.2139
chr12,23420001,23440000,23430008,18824,118,-0.0908,nan,-0.0667
chr12,23440001,23460000,23450866,16732,129,0.2752,0.3917,0.245
chr12,23460001,23480000,23469980,19661,130,0.1563,0.185,0.1256
chr12,23480001,23500000,23490126,18250,136,-0.1381,nan,-0.1014
chr12,23500001,23520000,23510096,18214,133,0.1659,0.2493,0.1384
chr12,23520001,23540000,23529596,17882,140,-0.1601,nan,-0.1257
chr12,23540001,23560000,23548732,15430,71,0.1177,0.1452,0.0874
chr12,23560001,23580000,23570629,18046,91,0.1791,0.2516,0.1604
chr12,23580001,23600000,23589695,18614,70,0.1734,0.2435,0.1857
chr12,23600001,23620000,23610075,18406,80,0.0699,0.103,0.0729
chr12,23620001,23640000,23629958,19508,154,0.1097,0.1507,0.106
chr12,23640001,23660000,23649629,18513,103,0.0293,0.0471,0.0223
chr12,23660001,23680000,23670343,17926,145,-0.1186,nan,-0.1004
chr12,23680001,23700000,23689967,19670,91,0.1045,0.1057,0.0751
chr12,23700001,23720000,23709255,18054,79,-0.3676,nan,-0.2262
chr12,23720001,23740000,23730345,18684,62,0.2856,0.268,0.1516
chr12,23740001,23760000,23748781,16957,63,-0.0217,nan,-0.0206
chr12,23760001,23780000,23778825,2336,16,0.5308,0.3095,0.2739
chr12,23780001,23800000,23789886,19062,100,-0.1544,nan,-0.1303
chr12,23800001,23820000,23813719,11573,73,0.2048,0.2822,0.1861
chr12,23820001,23840000,23829879,18359,121,-0.2942,nan,-0.2133
chr12,23840001,23860000,23849982,18943,133,0.1977,0.279,0.1888
chr12,23860001,23880000,23870020,19822,116,0.102,0.1007,0.0537
chr12,23880001,23900000,23890013,19603,156,0.1428,0.1521,0.1008
chr12,23900001,23920000,23909738,18911,113,-0.0229,nan,-0.0208
chr12,23920001,23940000,23930093,19097,68,0.0086,0.0147,0.0079
chr12,23940001,23960000,23949989,19602,107,0.184,0.2378,0.136
chr12,23960001,23980000,23969966,19547,139,0.1258,0.194,0.104
chr12,23980001,24000000,23990022,19685,119,0.3756,0.4953,0.3452
chr12,24000001,24020000,24010005,19849,108,-0.0239,nan,-0.0162
chr12,24020001,24040000,24029972,19703,152,0.1222,0.1502,0.0967
chr12,24040001,24060000,24049982,19682,153,-0.0621,nan,-0.0604
chr12,24060001,24080000,24070085,18386,145,-0.0587,nan,-0.0495
chr12,24080001,24100000,24089912,19418,195,-0.0056,nan,-0.0054
chr12,24100001,24120000,24110015,19716,130,0.1593,0.2292,0.1538
chr12,24120001,24140000,24129951,19225,124,0.1227,0.1554,0.1154
chr12,24140001,24160000,24149464,17610,90,0.0758,0.0783,0.0582
chr12,24160001,24180000,24168030,10691,71,0.1629,0.1899,0.1059
chr12,24180001,24200000,24190118,15097,150,-0.1735,nan,-0.156
chr12,24200001,24220000,24210265,19012,108,0.0927,0.1742,0.0893
chr12,24220001,24240000,24230002,19651,171,0.0709,0.0942,0.059
chr12,24240001,24260000,24249952,19558,106,-0.0083,nan,-0.0084
chr12,24260001,24280000,24272284,12625,87,0.1112,0.1034,0.0876
chr12,24280001,24300000,24289992,19677,147,0.1072,0.1589,0.1037
chr12,24300001,24320000,24309924,19059,123,0.0562,0.1066,0.0626
chr12,24320001,24340000,24330030,19317,192,0.1511,0.1933,0.1119
chr12,24340001,24360000,24350863,16478,97,0.1808,0.224,0.1391
chr12,24360001,24380000,24369952,19348,94,0.3601,0.4052,0.3017
chr12,24380001,24400000,24390006,19762,126,-0.308,nan,-0.2234
chr12,24400001,24420000,24409965,16081,94,0.3558,0.4833,0.396
chr12,24420001,24440000,24424486,7964,32,0.2642,0.4027,0.2894
chr12,24440001,24460000,24455726,5217,24,-0.0565,nan,-0.0364
chr12,24460001,24480000,24471002,16081,83,-0.2027,nan,-0.09
chr12,24480001,24500000,24489012,11484,51,0.3055,0.4183,0.2855
chr12,24500001,24520000,24510150,18506,127,0.1917,0.3431,0.1622
chr12,24520001,24540000,24530142,18940,148,-0.1113,nan,-0.0911
chr12,24540001,24560000,24549986,19596,133,-0.0056,nan,-0.0063
chr12,24560001,24580000,24570520,17427,93,-0.2721,nan,-0.2162
chr12,24580001,24600000,24589957,19167,98,0.0461,0.0778,0.0418
chr12,24600001,24620000,24609998,17972,83,-0.1315,nan,-0.1118
chr12,24620001,24640000,24630057,18852,117,-0.2572,nan,-0.2221
chr12,24640001,24660000,24650419,18711,113,-0.0432,nan,-0.0361
chr12,24660001,24680000,24670555,17707,124,-0.1182,nan,-0.1069
chr12,24680001,24700000,24689856,19582,150,0.0512,0.1195,0.0574
chr12,24700001,24720000,24710989,17888,121,0.0557,0.0891,0.0514
chr12,24720001,24740000,24730030,19351,124,0.1223,0.1632,0.1112
chr12,24740001,24760000,24750349,18957,100,-0.2497,nan,-0.2551
chr12,24760001,24780000,24770300,17933,105,-0.1324,nan,-0.115
chr12,24780001,24800000,24790322,18503,131,-0.1729,nan,-0.1589
chr12,24800001,24820000,24809847,18891,76,-0.1074,nan,-0.0812
chr12,24820001,24840000,24829843,18809,100,0.1152,0.1023,0.0653
chr12,24840001,24860000,24846445,12611,85,-0.2086,nan,-0.1461
chr12,24860001,24880000,24872647,14207,91,-0.0289,nan,-0.0184
chr12,24880001,24900000,24889867,19472,81,-0.1437,nan,-0.1184
chr12,24900001,24920000,24910077,19331,123,0.0066,0.0155,0.006
chr12,24920001,24940000,24929952,19408,125,0.1769,0.2416,0.178
chr12,24940001,24960000,24949948,18471,97,-0.1568,nan,-0.141
chr12,24960001,24980000,24970280,18502,123,0.0712,0.0778,0.0486
chr12,24980001,25000000,24989150,17528,113,0.2158,0.3548,0.1965
chr12,25000001,25020000,25009960,17892,132,-0.0544,nan,-0.0537
chr12,25020001,25040000,25030127,19494,103,0.4654,0.4157,0.2944
chr12,25040001,25060000,25049889,18763,140,-0.1076,nan,-0.0866
chr12,25060001,25080000,25070007,18948,99,-0.0269,nan,-0.022
chr12,25080001,25100000,25089999,18845,112,0.1685,0.2561,0.136
chr12,25100001,25120000,25110006,19327,91,0.4046,0.3564,0.2368
chr12,25120001,25140000,25130004,19802,126,-0.1154,nan,-0.0864
chr12,25140001,25160000,25150062,17989,135,-0.3013,nan,-0.2205
chr12,25160001,25180000,25169988,19518,114,-0.0449,nan,-0.0261
chr12,25180001,25200000,25189744,18520,78,0.1274,0.1539,0.1085
chr12,25200001,25220000,25210361,18377,77,0.1072,0.1661,0.0953
chr12,25220001,25240000,25229974,19426,109,-0.1458,nan,-0.099
chr12,25240001,25260000,25250038,19586,96,0.0196,0.0212,0.013
chr12,25260001,25280000,25269444,18201,64,0.3429,0.3675,0.2618
chr12,25280001,25300000,25289798,19138,106,-0.0555,nan,-0.0263
chr12,25300001,25320000,25310147,19130,92,0.2979,0.3901,0.2735
chr12,25320001,25340000,25330932,17623,95,0.1571,0.2096,0.0939
chr12,25340001,25360000,25353709,9870,68,0.095,0.1331,0.0738
chr12,25360001,25380000,25370520,18031,103,-0.0719,nan,-0.0662
chr12,25380001,25400000,25390064,19101,98,-0.0008,nan,-0.0005
chr12,25400001,25420000,25410102,19055,162,0.1286,0.1627,0.0915
chr12,25420001,25440000,25429462,17287,93,0.3201,0.3473,0.2136
chr12,25440001,25460000,25449560,15185,97,0.0596,0.0756,0.0372
chr12,25460001,25480000,25470376,17766,133,0.2142,0.2726,0.1704
chr12,25480001,25500000,25490013,19645,95,-0.3846,nan,-0.2597
chr12,25500001,25520000,25509966,19615,106,-0.0658,nan,-0.0683
chr12,25520001,25540000,25530029,19352,156,0.1646,0.2456,0.1601
chr12,25540001,25560000,25549741,19191,112,0.0613,0.0829,0.041
chr12,25560001,25580000,25570091,19100,177,0.1404,0.1734,0.1112
chr12,25580001,25600000,25590046,19087,172,0.0061,0.015,0.0056
chr12,25600001,25620000,25609955,19186,110,-0.019,nan,-0.008
chr12,25620001,25640000,25629967,19613,134,0.5094,0.466,0.3477
chr12,25640001,25660000,25649965,19541,122,-0.1038,nan,-0.0792
chr12,25660001,25680000,25670085,19587,109,-0.0725,nan,-0.045
chr12,25680001,25700000,25689945,19517,80,-0.2305,nan,-0.1725
chr12,25700001,25720000,25710264,18493,143,0.0225,0.0547,0.0248
chr12,25720001,25740000,25729601,18828,112,0.2124,0.1979,0.117
chr12,25740001,25760000,25749931,19289,120,0.4578,0.5118,0.3761
chr12,25760001,25780000,25769283,17320,95,-0.3878,nan,-0.3901
chr12,25780001,25800000,25789789,17246,118,-0.0556,nan,-0.0542
chr12,25800001,25820000,25809569,18171,100,0.2632,0.2728,0.162
chr12,25820001,25840000,25830006,19665,108,0.2708,0.2581,0.1969
chr12,25840001,25860000,25850344,18501,128,-0.0391,nan,-0.0271
chr12,25860001,25880000,25866021,10606,53,-0.1285,nan,-0.073
chr12,25880001,25900000,25895535,8829,61,0.3504,0.1206,0.1119
chr12,25900001,25920000,25910002,19622,161,0.0247,0.0326,0.0211
chr12,25920001,25940000,25930017,19780,126,0.0033,0.0062,0.0041
chr12,25940001,25960000,25950032,19724,193,-0.0822,nan,-0.074
chr12,25960001,25980000,25970895,14889,103,0.0529,0.0797,0.0385
chr12,25980001,26000000,25989332,18172,95,-0.022,nan,-0.0179
chr12,26000001,26020000,26011803,9193,65,0.1604,0.3387,0.1658
chr12,26020001,26040000,26030495,17696,136,0.0333,0.0548,0.026
chr12,26040001,26060000,26050077,18869,159,-0.1027,nan,-0.0773
chr12,26060001,26080000,26069890,19124,151,-0.0013,nan,-0.0013
chr12,26080001,26100000,26089601,16175,148,-0.1391,nan,-0.1345
chr12,26100001,26120000,26110048,19653,150,0.1688,0.2136,0.1428
chr12,26120001,26140000,26129856,17934,120,0.0229,0.0366,0.0202
chr12,26140001,26160000,26149716,17632,143,-0.1398,nan,-0.1162
chr12,26160001,26180000,26170839,17663,137,0.0845,0.1348,0.0775
chr12,26180001,26200000,26190359,18481,135,0.4179,0.3936,0.3007
chr12,26200001,26220000,26209593,15565,119,0.0293,0.0287,0.0181
chr12,26220001,26240000,26230547,12525,118,0.0599,0.1086,0.0469
chr12,26240001,26260000,26250815,16321,108,0.1977,0.2106,0.1578
chr12,26260001,26280000,26270602,17734,103,-0.0231,nan,-0.0153
chr12,26280001,26300000,26289634,17417,121,-0.1846,nan,-0.1601
chr12,26300001,26320000,26310155,18930,139,0.1272,0.2029,0.1093
chr12,26320001,26340000,26329739,18233,155,0.2448,0.2703,0.2117
chr12,26340001,26360000,26350163,15964,109,-0.0663,nan,-0.0616
chr12,26360001,26380000,26368976,15115,98,-0.1062,nan,-0.0752
chr12,26380001,26400000,26390006,19494,145,-0.0765,nan,-0.0862
chr12,26400001,26420000,26409821,18750,129,0.1518,0.2468,0.1548
chr12,26420001,26440000,26430113,18562,83,-0.0055,nan,-0.0053
chr12,26440001,26460000,26449905,19170,96,0.1319,0.1413,0.1015
chr12,26460001,26480000,26470492,17344,93,0.1825,0.2144,0.1556
chr12,26480001,26500000,26490114,18761,112,0.2356,0.3479,0.2266
chr12,26500001,26520000,26509970,18106,119,-0.0436,nan,-0.052
chr12,26520001,26540000,26530162,18652,138,0.0019,0.0036,0.002
chr12,26540001,26560000,26550066,19435,97,0.3248,0.3153,0.219
chr12,26560001,26580000,26570010,19714,99,0.0286,0.0536,0.0217
chr12,26580001,26600000,26589746,18377,121,0.0736,0.1334,0.0709
chr12,26600001,26620000,26610070,18766,126,-0.1039,nan,-0.1019
chr12,26620001,26640000,26630920,17486,92,0.1096,0.1436,0.0876
chr12,26640001,26660000,26650063,18289,109,-0.2964,nan,-0.2479
chr12,26660001,26680000,26669398,17955,99,-0.3549,nan,-0.2036
chr12,26680001,26700000,26690392,17446,113,-0.1665,nan,-0.1295
chr12,26700001,26720000,26710383,17437,111,0.0077,0.0112,0.0054
chr12,26720001,26740000,26730131,17579,130,0.2625,0.274,0.1694
chr12,26740001,26760000,26750565,16336,99,0.1609,0.3549,0.1963
chr12,26760001,26780000,26770020,19676,106,0.0206,0.034,0.0224
chr12,26780001,26800000,26789951,19518,82,0.1836,0.2893,0.2278
chr12,26800001,26820000,26809977,19639,152,0.229,0.248,0.1745
chr12,26820001,26840000,26830033,19327,90,-0.3385,nan,-0.1554
chr12,26840001,26860000,26850501,15236,58,0.0219,0.0427,0.0196
chr12,26860001,26880000,26871234,14723,58,0.0899,0.1658,0.1424
chr12,26880001,26900000,26889846,18845,98,0.3438,0.3603,0.2477
chr12,26900001,26920000,26909990,19566,186,-0.1605,nan,-0.1327
chr12,26920001,26940000,26930324,18106,152,0.2518,0.336,0.2023
chr12,26940001,26960000,26949880,19275,118,0.1436,0.1503,0.1082
chr12,26960001,26980000,26969473,17229,91,-0.134,nan,-0.1099
chr12,26980001,27000000,26989862,19474,102,-0.1355,nan,-0.126
chr12,27000001,27020000,27009775,16668,88,-0.0567,nan,-0.0442
chr12,27020001,27040000,27029865,14704,117,0.4513,0.4545,0.4058
chr12,27040001,27060000,27050428,17399,122,0.4156,0.419,0.2965
chr12,27060001,27080000,27069731,17823,163,-0.1171,nan,-0.139
chr12,27080001,27100000,27089636,17248,88,-0.0045,nan,-0.003
chr12,27100001,27120000,27110039,16678,116,0.2501,0.1295,0.1016
chr12,27120001,27140000,27130307,17798,135,-0.2306,nan,-0.1693
chr12,27140001,27160000,27148168,14365,97,0.1421,0.201,0.1218
chr12,27160001,27180000,27170835,17396,98,0.18,0.2957,0.1549
chr12,27180001,27200000,27186303,11284,61,-0.0192,nan,-0.0177
chr12,27200001,27220000,27210499,17620,93,-0.0357,nan,-0.0395
chr12,27220001,27240000,27230561,17614,106,0.0442,0.0568,0.0219
chr12,27240001,27260000,27250497,17736,96,0.0924,0.1666,0.1216
chr12,27260001,27280000,27267344,12740,101,0.507,0.3327,0.3237
chr12,27280001,27300000,27290691,18157,149,0.2405,0.1924,0.1614
chr12,27300001,27320000,27311037,17005,113,-0.1417,nan,-0.1279
chr12,27320001,27340000,27329493,16863,103,-0.086,nan,-0.0925
chr12,27340001,27360000,27349958,19225,59,0.1075,0.098,0.0653
chr12,27360001,27380000,27369125,7485,26,-0.1493,nan,-0.1477
chr12,27380001,27400000,27389702,19053,124,0.0327,0.0486,0.0279
chr12,27400001,27420000,27410364,18918,133,-0.0682,nan,-0.0484
chr12,27420001,27440000,27430162,16495,139,0.0335,0.0439,0.0296
chr12,27440001,27460000,27450990,16684,85,-0.5709,nan,-0.4355
chr12,27460001,27480000,27469683,17210,98,0.1407,0.1389,0.1029
chr12,27480001,27500000,27490210,18295,119,-0.0184,nan,-0.0141
chr12,27500001,27520000,27509334,17220,116,0.003,0.0047,0.0023
chr12,27520001,27540000,27530049,18734,115,0.2083,0.283,0.1786
chr12,27540001,27560000,27550854,17052,102,0.1038,0.087,0.0553
chr12,27560001,27580000,27570093,17814,97,0.3767,0.3212,0.2625
chr12,27580001,27600000,27590027,19348,112,0.5756,0.3178,0.2644
chr12,27600001,27620000,27610142,18911,64,-0.0366,nan,-0.0319
chr12,27620001,27640000,27629348,17894,91,0.586,0.5883,0.4817
chr12,27640001,27660000,27649996,19697,117,0.2946,0.4216,0.2599
chr12,27660001,27680000,27670025,19152,115,0.0631,0.1066,0.0704
chr12,27680001,27700000,27690135,18834,120,0.2277,0.3561,0.229
chr12,27700001,27720000,27709908,18261,143,0.1426,0.2406,0.1624
chr12,27720001,27740000,27729291,15623,139,-0.0243,nan,-0.0219
chr12,27740001,27760000,27749225,14471,79,-0.0697,nan,-0.0613
chr12,27760001,27780000,27772632,14520,79,0.0113,0.0158,0.0094
chr12,27780001,27800000,27789326,17008,77,0.1775,0.1918,0.1378
chr12,27800001,27820000,27809979,19784,107,0.2382,0.3024,0.2201
chr12,27820001,27840000,27829927,19166,99,0.0434,0.0775,0.0541
chr12,27840001,27860000,27849773,8753,34,0.6032,0.5511,0.421
chr12,27860001,27880000,27870228,19129,128,0.373,0.5407,0.3975
chr12,27880001,27900000,27890006,17027,153,0.1704,0.3404,0.2055
chr12,27900001,27920000,27909907,19471,179,-0.0059,nan,-0.0057
chr12,27920001,27940000,27928966,12282,83,-0.1303,nan,-0.1215
chr12,27940001,27960000,27949336,17667,87,0.016,0.0231,0.0159
chr12,27960001,27980000,27969981,16488,140,-0.1212,nan,-0.1007
chr12,27980001,28000000,27989552,17109,115,-0.0694,nan,-0.0545
chr12,28000001,28020000,28010530,18275,130,0.165,0.3044,0.1209
chr12,28020001,28040000,28030044,19162,87,0.2612,0.3698,0.177
chr12,28040001,28060000,28050166,18226,117,0.0645,0.12,0.0564
chr12,28060001,28080000,28069725,19209,124,-0.4534,nan,-0.2578
chr12,28080001,28100000,28089852,18936,63,0.3624,0.3135,0.2773
chr12,28100001,28120000,28109948,19568,111,0.0678,0.1012,0.0632
chr12,28120001,28140000,28130073,18638,131,-0.2029,nan,-0.2011
chr12,28140001,28160000,28149994,19828,108,-0.2243,nan,-0.1982
chr12,28160001,28180000,28169908,19688,116,-0.0802,nan,-0.0714
chr12,28180001,28200000,28189926,18538,127,0.0631,0.1003,0.0455
chr12,28200001,28220000,28214140,6017,58,-0.1583,nan,-0.1755
chr12,28220001,28240000,28230029,19808,147,-0.0824,nan,-0.1056
chr12,28240001,28260000,28250554,18104,93,0.1638,0.1989,0.1296
chr12,28260001,28280000,28270066,19704,92,-0.0822,nan,-0.0686
